participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp117	1.0	0.0	27853.0
sub-pp117	1.0	0.0	37626.0
sub-pp117	0.0	1.0	1807.0
sub-pp117	1.0	0.0	66493.0
sub-pp117	1.0	0.0	34907.0
sub-pp117	1.0	0.0	48422.0
sub-pp117	1.0	0.0	21768.0
sub-pp117	1.0	0.0	28035.0
sub-pp117	1.0	0.0	22276.0
sub-pp117	1.0	0.0	141108.0
sub-pp117	0.0	1.0	52533.0
sub-pp117	1.0	0.0	30596.0
