participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp166	1.0	0.0	1830.0	13
sub-pp166	1.0	0.0	1870.5	42
sub-pp166	1.0	0.0	2308.100000023842	64
sub-pp166	1.0	0.0	1659.9000000953674	75
sub-pp166	1.0	0.0	5364.799999952316	926
sub-pp166	1.0	0.0	3013.2999999523163	574
sub-pp166	1.0	0.0	16896.700000047684	9728
sub-pp166	1.0	0.0	9797.5	8694
sub-pp166	1.0	0.0	11620.200000047684	34856
sub-pp166	1.0	0.0	9366.899999976158	68451
sub-pp166	0.0	1.0	17940.100000023842	854537
sub-pp166	1.0	0.0	21099.29999995232	658427
sub-pp166	0.0	1.0	25178.60000002384	263549
sub-pp166	0.0	1.0	18864.29999995232	8629374
