participant_id	rtt-sum_corr	rtt-sum_incorr	rtt-sum_RT
sub-pp166	1.0	0.0	2364.099999904633
sub-pp166	1.0	0.0	1758.7999999523165
sub-pp166	1.0	0.0	2389.6999999284744
sub-pp166	1.0	0.0	2453.9000000953674
sub-pp166	1.0	0.0	2039.5
sub-pp166	1.0	0.0	1461.100000023842
sub-pp166	1.0	0.0	1965.1000000238416
sub-pp166	1.0	0.0	2014.6999999284744
sub-pp166	0.0	1.0	2747.0
sub-pp166	0.0	1.0	9216.5
sub-pp166	1.0	0.0	1621.7000000476835
sub-pp166	1.0	0.0	1255.0
sub-pp166	1.0	0.0	1358.8000000715256
sub-pp166	1.0	0.0	1168.0
sub-pp166	1.0	0.0	1353.1999999284744
sub-pp166	1.0	0.0	1428.5
sub-pp166	1.0	0.0	1718.6999999284744
sub-pp166	1.0	0.0	1644.2000000476835
sub-pp166	1.0	0.0	1323.4000000953674
sub-pp166	1.0	0.0	2283.399999976158
sub-pp166	1.0	0.0	1515.5
sub-pp166	1.0	0.0	1593.100000023842
sub-pp166	1.0	0.0	1913.7999999523165
sub-pp166	1.0	0.0	1433.0
sub-pp166	1.0	0.0	1562.9000000953674
sub-pp166	1.0	0.0	2114.2999999523163
sub-pp166	1.0	0.0	7148.199999928474
sub-pp166	1.0	0.0	1533.600000023842
sub-pp166	1.0	0.0	3272.899999976158
sub-pp166	1.0	0.0	3442.200000047684
sub-pp166	1.0	0.0	4160.900000095367
sub-pp166	1.0	0.0	5177.0
sub-pp166	1.0	0.0	4918.900000095367
sub-pp166	1.0	0.0	3041.5
sub-pp166	0.0	1.0	1883.203999999998
