participant_id	rtt-sum_corr	rtt-sum_incorr	rtt-sum_RT
sub-pp046	1.0	0.0	1790.2000000476835
sub-pp046	1.0	0.0	1506.8999998569489
sub-pp046	1.0	0.0	1380.5
sub-pp046	1.0	0.0	2131.200000047684
sub-pp046	1.0	0.0	1983.900000095368
sub-pp046	1.0	0.0	1795.5
sub-pp046	1.0	0.0	1698.2999999523165
sub-pp046	1.0	0.0	2621.2999999523163
sub-pp046	1.0	0.0	2471.700000047684
sub-pp046	1.0	0.0	9533.199999809263
sub-pp046	1.0	0.0	1829.6000001430511
sub-pp046	1.0	0.0	1377.7999999523165
sub-pp046	1.0	0.0	1264.0
sub-pp046	1.0	0.0	1419.2000000476835
sub-pp046	1.0	0.0	1378.4000000953674
sub-pp046	1.0	0.0	1671.3999998569489
sub-pp046	1.0	0.0	1568.2999999523165
sub-pp046	1.0	0.0	1630.7999999523165
sub-pp046	1.0	0.0	1336.2999999523165
sub-pp046	1.0	0.0	2363.7999999523163
sub-pp046	1.0	0.0	1399.3999998569489
sub-pp046	1.0	0.0	1355.2999999523165
sub-pp046	1.0	0.0	1896.5
sub-pp046	1.0	0.0	1370.3999998569489
sub-pp046	1.0	0.0	1423.4000000953674
sub-pp046	1.0	0.0	1561.0999999046326
sub-pp046	1.0	0.0	1442.2000000476835
sub-pp046	1.0	0.0	1524.2000000476835
sub-pp046	1.0	0.0	1529.5
sub-pp046	1.0	0.0	2092.5
sub-pp046	1.0	0.0	1891.2999999523165
sub-pp046	1.0	0.0	2051.700000047684
sub-pp046	1.0	0.0	2311.099999904633
sub-pp046	1.0	0.0	2146.700000047684
sub-pp046	1.0	0.0	1801.700000047684
sub-pp046	1.0	0.0	1850.7999999523165
sub-pp046	1.0	0.0	4461.900000095367
sub-pp046	1.0	0.0	2341.9000000953674
sub-pp046	1.0	0.0	2533.599999904633
sub-pp046	1.0	0.0	2546.399999856949
sub-pp046	1.0	0.0	2287.700000047684
