participant_id	apm_corr	apm_incorr	apm_RT
sub-pp135	1.0	0.0	12255.39999999106
sub-pp135	1.0	0.0	7718.300000011921
sub-pp135	1.0	0.0	10975.09999999404
sub-pp135	1.0	0.0	15348.59999999404
sub-pp135	0.0	1.0	27226.5
sub-pp135	1.0	0.0	17831.90000000596
sub-pp135	1.0	0.0	34898.0
sub-pp135	1.0	0.0	38214.09999999404
sub-pp135	1.0	0.0	12749.09999999404
sub-pp135	1.0	0.0	50333.29999999702
sub-pp135	0.0	1.0	45348.29999999702
sub-pp135	1.0	0.0	64920.5
sub-pp135	0.0	1.0	67560.40000000596
sub-pp135	1.0	0.0	38034.59999999404
sub-pp135	0.0	1.0	65855.89999999106
sub-pp135	1.0	0.0	68501.90000000596
sub-pp135	0.0	1.0	58821.09999999404
sub-pp135	0.0	1.0	49686.79999999702
sub-pp135	0.0	1.0	86624.29999999702
sub-pp135	0.0	1.0	100773.0
sub-pp135	1.0	0.0	40284.70000000298
sub-pp135	1.0	0.0	50122.19999998808
sub-pp135	0.0	1.0	37977.79999999702
