participant_id	apm_corr	apm_incorr	apm_RT
sub-pp168	1.0	0.0	36940.60000000149
sub-pp168	1.0	0.0	28679.0
sub-pp168	1.0	0.0	55859.0
sub-pp168	1.0	0.0	26379.89999999851
sub-pp168	0.0	1.0	74557.39999999851
sub-pp168	0.0	1.0	49295.10000000149
sub-pp168	1.0	0.0	26105.60000000149
sub-pp168	1.0	0.0	70817.79999999702
sub-pp168	1.0	0.0	18791.0
sub-pp168	0.0	1.0	37637.699999999255
sub-pp168	0.0	1.0	74848.19999999925
sub-pp168	1.0	0.0	40422.5
sub-pp168	0.0	1.0	47820.89999999851
sub-pp168	0.0	1.0	44517.89999999851
sub-pp168	0.0	1.0	73351.0
sub-pp168	0.0	1.0	48551.5
sub-pp168	0.0	1.0	73382.5
sub-pp168	0.0	1.0	40179.90000000224
sub-pp168	0.0	1.0	28154.300000000745
sub-pp168	1.0	0.0	50572.800000000745
sub-pp168	0.0	1.0	70276.29999999702
sub-pp168	1.0	0.0	37134.0
sub-pp168	0.0	1.0	74185.09999999776
