participant_id	pollueur_acc	pollueur_errors	pollueur_mclm	pollueur_rt_manual	alouette_acc	alouette_errors	alouette_mclm	alouette_rt_manual
sub-pp023	298.0	0.0	187.166335182665	95.53	260.0	5.0	196.770938446014	79.28
