participant_id	apm_corr	apm_incorr	apm_RT
sub-pp169	1.0	0.0	25755.0
sub-pp169	1.0	0.0	10520.0
sub-pp169	0.0	1.0	24139.0
sub-pp169	1.0	0.0	15154.0
sub-pp169	1.0	0.0	14416.0
sub-pp169	1.0	0.0	14759.0
sub-pp169	1.0	0.0	47884.0
sub-pp169	1.0	0.0	17544.0
sub-pp169	0.0	1.0	72340.0
sub-pp169	0.0	1.0	66064.0
sub-pp169	0.0	1.0	62121.0
sub-pp169	0.0	1.0	32888.0
sub-pp169	0.0	1.0	52388.0
sub-pp169	0.0	1.0	51193.0
sub-pp169	0.0	1.0	57732.0
sub-pp169	0.0	1.0	28169.0
sub-pp169	0.0	1.0	15617.0
sub-pp169	1.0	0.0	30928.0
sub-pp169	1.0	0.0	56291.0
sub-pp169	1.0	0.0	67723.0
sub-pp169	1.0	0.0	73124.0
sub-pp169	1.0	0.0	17733.0
sub-pp169	1.0	0.0	65212.0
