participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp169	1.0	0.0	1311.0
sub-pp169	1.0	0.0	2176.0
sub-pp169	1.0	0.0	1936.0
sub-pp169	1.0	0.0	1376.0
sub-pp169	1.0	0.0	1713.0
sub-pp169	1.0	0.0	1616.0
sub-pp169	1.0	0.0	1560.0
sub-pp169	1.0	0.0	1227.0
sub-pp169	1.0	0.0	1427.0
sub-pp169	1.0	0.0	1180.0
sub-pp169	1.0	0.0	1364.0
sub-pp169	1.0	0.0	1359.0
sub-pp169	1.0	0.0	1071.0
sub-pp169	1.0	0.0	1464.0
sub-pp169	1.0	0.0	1407.0
sub-pp169	1.0	0.0	1517.0
sub-pp169	1.0	0.0	2028.0
sub-pp169	1.0	0.0	1625.0
sub-pp169	1.0	0.0	2378.0
sub-pp169	1.0	0.0	1897.0
sub-pp169	1.0	0.0	1571.0
sub-pp169	1.0	0.0	1626.0
sub-pp169	1.0	0.0	2042.0
sub-pp169	1.0	0.0	1467.0
sub-pp169	1.0	0.0	1946.0
sub-pp169	1.0	0.0	2632.0
sub-pp169	0.0	1.0	3024.0
sub-pp169	0.0	1.0	216.0
sub-pp169	1.0	0.0	5820.0
sub-pp169	1.0	0.0	2775.0
sub-pp169	1.0	0.0	2942.0
