participant_id	brocanto_corr	brocanto_incorr	brocanto_RT	brocanto_block
sub-pp166	0.0	1.0	5307.0	1.0
sub-pp166	0.0	1.0	4221.600000023842	1.0
sub-pp166	1.0	0.0	3717.399999976158	1.0
sub-pp166	0.0	1.0	3260.899999976158	1.0
sub-pp166	1.0	0.0	2209.200000047684	1.0
sub-pp166	0.0	1.0	4673.899999976158	1.0
sub-pp166	1.0	0.0	3926.399999976158	1.0
sub-pp166	0.0	1.0	1790.7000000476835	1.0
sub-pp166	0.0	1.0	2106.7999999523163	1.0
sub-pp166	1.0	0.0	3249.5	1.0
sub-pp166	0.0	1.0	1112.399999976158	1.0
sub-pp166	1.0	0.0	2995.600000023842	1.0
sub-pp166	1.0	0.0	4364.800000071526	1.0
sub-pp166	0.0	1.0	3576.399999976158	1.0
sub-pp166	0.0	1.0	3349.100000023842	1.0
sub-pp166	1.0	0.0	2469.5	1.0
sub-pp166	0.0	1.0	2336.0	1.0
sub-pp166	0.0	1.0	4003.899999976158	1.0
sub-pp166	1.0	0.0	1823.6000000238416	1.0
sub-pp166	0.0	1.0	2346.0	1.0
sub-pp166	0.0	1.0	3786.1999999284735	1.0
sub-pp166	1.0	0.0	1273.100000023842	1.0
sub-pp166	1.0	0.0	2622.0	1.0
sub-pp166	1.0	0.0	4707.700000047684	1.0
sub-pp166	1.0	0.0	4167.899999976158	1.0
sub-pp166	1.0	0.0	1670.7999999523165	1.0
sub-pp166	1.0	0.0	1968.2999999523165	1.0
sub-pp166	1.0	0.0	4672.700000047684	1.0
sub-pp166	1.0	0.0	2923.0	1.0
sub-pp166	0.0	1.0	2670.399999976158	1.0
sub-pp166	1.0	0.0	2592.100000023842	1.0
sub-pp166	0.0	1.0	3476.899999976158	1.0
sub-pp166	0.0	1.0	972.100000023842	1.0
sub-pp166	0.0	1.0	3790.600000023842	1.0
sub-pp166	1.0	0.0	2467.599999904633	1.0
sub-pp166	1.0	0.0	2103.399999976158	1.0
sub-pp166	0.0	1.0	2932.5	1.0
sub-pp166	0.0	1.0	5386.399999976158	1.0
sub-pp166	0.0	1.0	5209.300000071526	1.0
sub-pp166	1.0	0.0	5019.700000047684	1.0
sub-pp166	0.0	1.0	4002.100000023842	2.0
sub-pp166	0.0	1.0	2709.7999999523163	2.0
sub-pp166	1.0	0.0	4444.399999976158	2.0
sub-pp166	0.0	1.0	1315.100000023842	2.0
sub-pp166	0.0	1.0	4237.199999928474	2.0
sub-pp166	1.0	0.0	3770.5	2.0
sub-pp166	1.0	0.0	5117.200000047684	2.0
sub-pp166	1.0	0.0	2095.600000023842	2.0
sub-pp166	1.0	0.0	2240.2999999523163	2.0
sub-pp166	0.0	1.0	1981.7999999523165	2.0
sub-pp166	0.0	1.0	4153.699999928474	2.0
sub-pp166	1.0	0.0	2846.5	2.0
sub-pp166	1.0	0.0	3606.8000000715256	2.0
sub-pp166	0.0	1.0	2586.899999976158	2.0
sub-pp166	0.0	1.0	2684.5	2.0
sub-pp166	1.0	0.0	3676.099999904633	2.0
sub-pp166	0.0	1.0	2928.8000000715256	2.0
sub-pp166	0.0	1.0	2977.5	2.0
sub-pp166	0.0	1.0	3134.1999999284744	2.0
sub-pp166	1.0	0.0	4051.600000023842	2.0
sub-pp166	1.0	0.0	1497.899999976158	2.0
sub-pp166	1.0	0.0	3107.600000023842	2.0
sub-pp166	0.0	1.0	2111.600000023842	2.0
sub-pp166	0.0	1.0	2811.0	2.0
sub-pp166	1.0	0.0	4585.400000095367	2.0
sub-pp166	0.0	1.0	3151.0	2.0
sub-pp166	1.0	0.0	2433.7999999523163	2.0
sub-pp166	1.0	0.0	3697.299999952316	2.0
sub-pp166	1.0	0.0	4047.600000023842	2.0
sub-pp166	1.0	0.0	3531.100000023842	2.0
sub-pp166	0.0	1.0	1284.7000000476835	2.0
sub-pp166	0.0	1.0	3495.1999999284744	2.0
sub-pp166	0.0	1.0	2301.200000047684	2.0
sub-pp166	1.0	0.0	4911.299999952316	2.0
sub-pp166	1.0	0.0	3702.600000023842	2.0
sub-pp166	0.0	1.0	3870.899999976158	2.0
sub-pp166	1.0	0.0	1178.6999999284744	2.0
sub-pp166	1.0	0.0	3595.600000023842	2.0
sub-pp166	1.0	0.0	2546.3000000715256	3.0
sub-pp166	1.0	0.0	2481.700000047684	3.0
sub-pp166	0.0	1.0	2563.7999999523163	3.0
sub-pp166	0.0	1.0	2629.899999976158	3.0
sub-pp166	1.0	0.0	5219.700000047684	3.0
sub-pp166	1.0	0.0	2844.600000023842	3.0
sub-pp166	0.0	1.0	1291.3000000715256	3.0
sub-pp166	1.0	0.0	3620.1999999284735	3.0
sub-pp166	0.0	1.0	5715.5	3.0
sub-pp166	0.0	1.0	1398.1999999284744	3.0
sub-pp166	1.0	0.0	3619.600000023842	3.0
sub-pp166	0.0	1.0	2066.200000047684	3.0
sub-pp166	0.0	1.0	2485.0	3.0
sub-pp166	0.0	1.0	4963.5	3.0
sub-pp166	0.0	1.0	3730.600000023842	3.0
sub-pp166	0.0	1.0	4842.700000047684	3.0
sub-pp166	1.0	0.0	3668.0	3.0
sub-pp166	0.0	1.0	2091.100000023842	3.0
sub-pp166	1.0	0.0	3698.3000000715256	3.0
sub-pp166	1.0	0.0	1473.3000000715256	3.0
sub-pp166	0.0	1.0	1804.899999976158	3.0
sub-pp166	1.0	0.0	2199.9000000953674	3.0
sub-pp166	1.0	0.0	1937.5	3.0
sub-pp166	0.0	1.0	2683.700000047684	3.0
sub-pp166	1.0	0.0	1801.0	3.0
sub-pp166	0.0	1.0	3625.0	3.0
sub-pp166	1.0	0.0	2822.3000000715256	3.0
sub-pp166	0.0	1.0	3479.7999999523163	3.0
sub-pp166	1.0	0.0	1432.100000023842	3.0
sub-pp166	1.0	0.0	4727.5	3.0
sub-pp166	0.0	1.0	1335.7000000476835	3.0
sub-pp166	0.0	1.0	1663.2999999523165	3.0
sub-pp166	1.0	0.0	2348.200000047684	3.0
sub-pp166	1.0	0.0	3926.400000095368	3.0
sub-pp166	0.0	1.0	2795.7999999523163	3.0
sub-pp166	0.0	1.0	3138.899999976158	3.0
sub-pp166	1.0	0.0	3235.8000000715256	3.0
sub-pp166	1.0	0.0	3433.7999999523163	3.0
sub-pp166	1.0	0.0	2382.399999976158	3.0
