participant_id	rtt-sum_corr	rtt-sum_incorr	rtt-sum_RT
sub-pp119	1.0	0.0	1573.0
sub-pp119	1.0	0.0	1923.0
sub-pp119	1.0	0.0	1257.0
sub-pp119	1.0	0.0	1446.0
sub-pp119	1.0	0.0	1615.0
sub-pp119	1.0	0.0	1340.0
sub-pp119	1.0	0.0	1138.0
sub-pp119	1.0	0.0	2114.0
sub-pp119	1.0	0.0	3504.0
sub-pp119	1.0	0.0	7937.0
sub-pp119	1.0	0.0	2111.0
sub-pp119	1.0	0.0	1044.0
sub-pp119	1.0	0.0	959.0
sub-pp119	1.0	0.0	1057.0
sub-pp119	1.0	0.0	1088.0
sub-pp119	1.0	0.0	1443.0
sub-pp119	1.0	0.0	1214.0
sub-pp119	1.0	0.0	1364.0
sub-pp119	1.0	0.0	1125.0
sub-pp119	1.0	0.0	1708.0
sub-pp119	1.0	0.0	1300.0
sub-pp119	1.0	0.0	1305.0
sub-pp119	1.0	0.0	1371.0
sub-pp119	1.0	0.0	1442.0
sub-pp119	1.0	0.0	1913.0
sub-pp119	1.0	0.0	1641.0
sub-pp119	1.0	0.0	1741.0
sub-pp119	1.0	0.0	1373.0
sub-pp119	1.0	0.0	2697.0
sub-pp119	1.0	0.0	3410.0
sub-pp119	1.0	0.0	1558.0
sub-pp119	1.0	0.0	3906.0
sub-pp119	1.0	0.0	1898.0
sub-pp119	1.0	0.0	1657.0
sub-pp119	1.0	0.0	1571.0
sub-pp119	1.0	0.0	1783.0
sub-pp119	1.0	0.0	1735.0
sub-pp119	1.0	0.0	1679.0
sub-pp119	0.0	1.0	1759.0
sub-pp119	1.0	0.0	6661.0
sub-pp119	1.0	0.0	2418.0
