participant_id	apm_corr	apm_incorr	apm_RT
sub-pp119	1.0	0.0	33848.0
sub-pp119	1.0	0.0	41638.0
sub-pp119	1.0	0.0	35063.0
sub-pp119	1.0	0.0	50925.0
sub-pp119	1.0	0.0	54643.0
sub-pp119	1.0	0.0	40472.0
sub-pp119	1.0	0.0	51247.0
sub-pp119	1.0	0.0	49907.0
sub-pp119	0.0	1.0	40973.0
sub-pp119	1.0	0.0	51305.0
sub-pp119	0.0	1.0	101771.0
sub-pp119	1.0	0.0	58962.0
sub-pp119	1.0	0.0	61317.0
sub-pp119	0.0	1.0	43723.0
sub-pp119	0.0	1.0	52390.0
sub-pp119	1.0	0.0	52721.0
sub-pp119	1.0	0.0	121371.0
sub-pp119	1.0	0.0	62637.0
sub-pp119	1.0	0.0	129204.0
sub-pp119	1.0	0.0	94022.0
