participant_id	apm_corr	apm_incorr	apm_RT
sub-pp077	1.0	0.0	9195.0
sub-pp077	1.0	0.0	8433.0
sub-pp077	1.0	0.0	9007.0
sub-pp077	0.0	1.0	16154.0
sub-pp077	0.0	1.0	14985.0
sub-pp077	1.0	0.0	7389.0
sub-pp077	0.0	1.0	6625.0
sub-pp077	0.0	1.0	11206.0
sub-pp077	0.0	1.0	4982.0
sub-pp077	0.0	1.0	16287.0
sub-pp077	0.0	1.0	8664.0
sub-pp077	0.0	1.0	9570.0
sub-pp077	0.0	1.0	16783.0
sub-pp077	0.0	1.0	10763.0
sub-pp077	0.0	1.0	10465.0
sub-pp077	0.0	1.0	9853.0
sub-pp077	0.0	1.0	8273.0
sub-pp077	0.0	1.0	16613.0
sub-pp077	1.0	0.0	8105.0
sub-pp077	0.0	1.0	7779.0
sub-pp077	1.0	0.0	4674.0
sub-pp077	1.0	0.0	11646.0
sub-pp077	0.0	1.0	6504.0
