participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp076	1.0	0.0	1074.0
sub-pp076	1.0	0.0	1646.0
sub-pp076	1.0	0.0	956.0
sub-pp076	1.0	0.0	1608.0
sub-pp076	1.0	0.0	1007.0
sub-pp076	1.0	0.0	1534.0
sub-pp076	1.0	0.0	1530.0
sub-pp076	1.0	0.0	1216.0
sub-pp076	1.0	0.0	1248.0
sub-pp076	1.0	0.0	966.0
sub-pp076	1.0	0.0	1201.0
sub-pp076	1.0	0.0	1141.0
sub-pp076	1.0	0.0	903.0
sub-pp076	1.0	0.0	1280.0
sub-pp076	1.0	0.0	934.0
sub-pp076	1.0	0.0	1727.0
sub-pp076	1.0	0.0	2819.0
sub-pp076	1.0	0.0	2151.0
sub-pp076	1.0	0.0	2326.0
sub-pp076	1.0	0.0	1758.0
sub-pp076	1.0	0.0	1548.0
sub-pp076	1.0	0.0	1805.0
sub-pp076	1.0	0.0	2751.0
sub-pp076	1.0	0.0	1640.0
sub-pp076	1.0	0.0	1336.0
sub-pp076	1.0	0.0	2133.0
sub-pp076	1.0	0.0	2205.0
sub-pp076	1.0	0.0	2211.0
sub-pp076	1.0	0.0	4866.0
sub-pp076	1.0	0.0	4923.0
