participant_id	apm_corr	apm_incorr	apm_RT
sub-pp076	1.0	0.0	13243.0
sub-pp076	1.0	0.0	9346.0
sub-pp076	1.0	0.0	20461.0
sub-pp076	1.0	0.0	13902.0
sub-pp076	1.0	0.0	14474.0
sub-pp076	0.0	1.0	37532.0
sub-pp076	1.0	0.0	43460.0
sub-pp076	0.0	1.0	48514.0
sub-pp076	0.0	1.0	40496.0
sub-pp076	0.0	1.0	75090.0
sub-pp076	0.0	1.0	35897.0
sub-pp076	1.0	0.0	26742.0
sub-pp076	0.0	1.0	62850.0
sub-pp076	0.0	1.0	43791.0
sub-pp076	1.0	0.0	116044.0
sub-pp076	0.0	1.0	77402.0
sub-pp076	0.0	1.0	37801.0
sub-pp076	0.0	1.0	80197.0
sub-pp076	1.0	0.0	100701.0
sub-pp076	0.0	1.0	76831.0
sub-pp076	1.0	0.0	52685.0
sub-pp076	1.0	0.0	45468.0
sub-pp076	0.0	1.0	110325.0
