participant_id	apm_corr	apm_incorr	apm_RT
sub-pp147	1.0	0.0	16275.19999999553
sub-pp147	1.0	0.0	12671.79999999702
sub-pp147	1.0	0.0	33372.60000000149
sub-pp147	0.0	1.0	22969.69999999553
sub-pp147	1.0	0.0	19863.60000000149
sub-pp147	1.0	0.0	96904.60000000148
sub-pp147	1.0	0.0	25596.0
sub-pp147	0.0	1.0	37537.0
sub-pp147	0.0	1.0	94332.5
sub-pp147	0.0	1.0	99497.19999999552
sub-pp147	0.0	1.0	32869.89999999851
sub-pp147	0.0	1.0	24856.79999999702
sub-pp147	0.0	1.0	151488.5
sub-pp147	0.0	1.0	46291.29999999702
sub-pp147	0.0	1.0	89756.10000000149
sub-pp147	0.0	1.0	92335.5
sub-pp147	0.0	1.0	426526.6000000015
