participant_id	apm_corr	apm_incorr	apm_RT
sub-pp033	1.0	0.0	12152.899999976158
sub-pp033	1.0	0.0	11413.700000047684
sub-pp033	1.0	0.0	7944.200000047684
sub-pp033	1.0	0.0	8906.799999952316
sub-pp033	1.0	0.0	17073.799999952316
sub-pp033	1.0	0.0	46068.59999990463
sub-pp033	1.0	0.0	62743.89999997616
sub-pp033	1.0	0.0	38616.19999992848
sub-pp033	1.0	0.0	41758.0
sub-pp033	1.0	0.0	15864.600000023842
sub-pp033	0.0	1.0	97869.39999997616
sub-pp033	1.0	0.0	49930.5
sub-pp033	1.0	0.0	66792.69999992847
sub-pp033	1.0	0.0	64989.0
sub-pp033	1.0	0.0	71874.89999997616
sub-pp033	1.0	0.0	74299.90000009537
sub-pp033	1.0	0.0	95968.20000004768
sub-pp033	1.0	0.0	67247.10000002384
sub-pp033	1.0	0.0	165209.5
sub-pp033	1.0	0.0	228023.0
