participant_id	rtt-sum_corr	rtt-sum_incorr	rtt-sum_RT
sub-pp163	1.0	0.0	1482.399999976158
sub-pp163	1.0	0.0	1206.2000000476835
sub-pp163	1.0	0.0	1214.100000023842
sub-pp163	1.0	0.0	1868.1000000238416
sub-pp163	1.0	0.0	2630.0
sub-pp163	1.0	0.0	1740.3000000715256
sub-pp163	1.0	0.0	1700.7999999523165
sub-pp163	1.0	0.0	1835.399999976158
sub-pp163	1.0	0.0	2092.3000000715256
sub-pp163	1.0	0.0	3038.899999976158
sub-pp163	1.0	0.0	1234.2000000476835
sub-pp163	1.0	0.0	1520.899999976158
sub-pp163	1.0	0.0	1453.5
sub-pp163	1.0	0.0	1228.8000000715256
sub-pp163	1.0	0.0	1135.3000000715256
sub-pp163	1.0	0.0	2783.5
sub-pp163	1.0	0.0	1436.3000000715256
sub-pp163	1.0	0.0	1276.7000000476835
sub-pp163	1.0	0.0	1611.6999999284744
sub-pp163	1.0	0.0	2520.5
sub-pp163	1.0	0.0	1580.600000023842
sub-pp163	1.0	0.0	1579.399999976158
sub-pp163	1.0	0.0	2998.100000023842
sub-pp163	1.0	0.0	1442.7999999523165
sub-pp163	1.0	0.0	1209.0999999046326
sub-pp163	1.0	0.0	3009.3000000715256
sub-pp163	1.0	0.0	2387.7999999523163
sub-pp163	1.0	0.0	1639.399999976158
sub-pp163	1.0	0.0	2540.700000047684
sub-pp163	0.0	1.0	2344.200000047684
sub-pp163	1.0	0.0	3264.700000047684
sub-pp163	1.0	0.0	4128.199999928474
sub-pp163	0.0	1.0	5128.799999952316
sub-pp163	1.0	0.0	3556.2999999523163
sub-pp163	1.0	0.0	3347.2999999523163
sub-pp163	1.0	0.0	2378.7999999523163
