participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp163	1.0	0.0	2277.2999999523163
sub-pp163	1.0	0.0	1450.100000023842
sub-pp163	1.0	0.0	1352.0
sub-pp163	1.0	0.0	2294.0
sub-pp163	1.0	0.0	1607.3000000715256
sub-pp163	1.0	0.0	1946.399999976158
sub-pp163	1.0	0.0	1811.2999999523165
sub-pp163	0.0	1.0	1766.2000000476835
sub-pp163	1.0	0.0	1911.2999999523165
sub-pp163	0.0	1.0	3110.6999999284744
sub-pp163	1.0	0.0	1583.6999999284744
sub-pp163	1.0	0.0	1737.8000000715256
sub-pp163	1.0	0.0	1849.8000000715256
sub-pp163	1.0	0.0	1650.399999976158
sub-pp163	1.0	0.0	1635.0
sub-pp163	1.0	0.0	2150.100000023842
sub-pp163	0.0	1.0	3188.899999976158
sub-pp163	1.0	0.0	2206.6999999284744
sub-pp163	0.0	1.0	7199.100000023842
sub-pp163	1.0	0.0	2272.3000000715256
sub-pp163	1.0	0.0	1847.1999999284744
sub-pp163	1.0	0.0	3461.0
sub-pp163	1.0	0.0	4669.600000023842
sub-pp163	1.0	0.0	2004.7999999523165
sub-pp163	0.0	1.0	2101.423999999999
