participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp095	1.0	0.0	2873.699999988079	13
sub-pp095	1.0	0.0	1906.0	42
sub-pp095	1.0	0.0	1503.300000011921	64
sub-pp095	1.0	0.0	1740.5	75
sub-pp095	1.0	0.0	5102.799999952316	926
sub-pp095	1.0	0.0	3694.300000011921	574
sub-pp095	1.0	0.0	9028.69999998808	9728
sub-pp095	1.0	0.0	4131.0	8694
sub-pp095	1.0	0.0	7732.300000011921	34856
sub-pp095	1.0	0.0	8342.399999976158	68451
sub-pp095	0.0	1.0	7237.599999964237	81437
sub-pp095	1.0	0.0	11431.30000001192	658427
sub-pp095	0.0	1.0	16446.0	26418
sub-pp095	1.0	0.0	15639.399999976158	8269374
sub-pp095	0.0	1.0	26169.69999998808	82167349
sub-pp095	0.0	1.0	26208.30000001192	3648127
