participant_id	pollueur_acc	pollueur_errors	pollueur_mclm	pollueur_rt_manual	alouette_acc	alouette_errors	alouette_mclm	alouette_rt_manual
sub-pp125	297.0	1.0	223.112557906598	79.87	258.0	7.0	229.571407385437	67.43
