participant_id	rtt-sum_corr	rtt-sum_incorr	rtt-sum_RT
sub-pp125	1.0	0.0	2099.0
sub-pp125	1.0	0.0	1829.0
sub-pp125	1.0	0.0	1570.0
sub-pp125	1.0	0.0	1826.0
sub-pp125	1.0	0.0	2913.0
sub-pp125	1.0	0.0	1867.0
sub-pp125	1.0	0.0	1534.0
sub-pp125	1.0	0.0	2179.0
sub-pp125	1.0	0.0	4473.0
sub-pp125	1.0	0.0	10942.0
sub-pp125	1.0	0.0	1982.0
sub-pp125	1.0	0.0	1674.0
sub-pp125	1.0	0.0	1715.0
sub-pp125	1.0	0.0	1524.0
sub-pp125	1.0	0.0	1753.0
sub-pp125	1.0	0.0	2515.0
sub-pp125	1.0	0.0	2539.0
sub-pp125	1.0	0.0	1966.0
sub-pp125	1.0	0.0	1952.0
sub-pp125	1.0	0.0	2654.0
sub-pp125	1.0	0.0	4980.0
sub-pp125	1.0	0.0	2102.0
sub-pp125	1.0	0.0	1736.0
sub-pp125	1.0	0.0	3325.0
sub-pp125	1.0	0.0	1832.0
sub-pp125	1.0	0.0	2966.0
sub-pp125	0.0	1.0	2080.0
sub-pp125	1.0	0.0	1898.0
sub-pp125	1.0	0.0	5914.0
sub-pp125	1.0	0.0	2814.0
sub-pp125	1.0	0.0	2628.0
sub-pp125	1.0	0.0	3144.0
