participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp125	1.0	0.0	42010.0
sub-pp125	1.0	0.0	32378.0
sub-pp125	1.0	0.0	29646.0
sub-pp125	0.0	1.0	41677.0
sub-pp125	1.0	0.0	29854.0
sub-pp125	1.0	0.0	38327.0
sub-pp125	1.0	0.0	29138.0
sub-pp125	1.0	0.0	34694.0
sub-pp125	0.0	1.0	16980.0
sub-pp125	0.0	1.0	58306.0
sub-pp125	1.0	0.0	36679.0
