participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp039	1.0	0.0	1075.0
sub-pp039	1.0	0.0	1581.0
sub-pp039	1.0	0.0	1801.0
sub-pp039	1.0	0.0	1990.0
sub-pp039	1.0	0.0	1107.0
sub-pp039	1.0	0.0	1264.0
sub-pp039	1.0	0.0	1674.0
sub-pp039	1.0	0.0	1690.0
sub-pp039	1.0	0.0	1819.0
sub-pp039	1.0	0.0	1220.0
sub-pp039	1.0	0.0	1538.0
sub-pp039	1.0	0.0	1163.0
sub-pp039	1.0	0.0	1101.0
sub-pp039	1.0	0.0	1364.0
sub-pp039	1.0	0.0	1522.0
sub-pp039	1.0	0.0	2258.0
sub-pp039	1.0	0.0	3275.0
sub-pp039	1.0	0.0	1755.0
sub-pp039	1.0	0.0	4960.0
sub-pp039	1.0	0.0	2534.0
sub-pp039	1.0	0.0	1310.0
sub-pp039	1.0	0.0	2156.0
sub-pp039	0.0	1.0	1562.0
sub-pp039	1.0	0.0	1443.0
sub-pp039	1.0	0.0	1491.0
sub-pp039	1.0	0.0	2777.0
sub-pp039	1.0	0.0	2520.0
sub-pp039	1.0	0.0	1650.0
sub-pp039	1.0	0.0	2967.0
sub-pp039	1.0	0.0	4450.0
