participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp105	1.0	0.0	21237.80000007153
sub-pp105	1.0	0.0	26239.5
sub-pp105	1.0	0.0	16041.800000071526
sub-pp105	1.0	0.0	22304.80000007153
sub-pp105	1.0	0.0	63857.70000004768
sub-pp105	1.0	0.0	90831.89999997616
sub-pp105	1.0	0.0	25730.0
sub-pp105	1.0	0.0	52755.300000071526
sub-pp105	1.0	0.0	31172.29999995232
sub-pp105	1.0	0.0	154668.0
sub-pp105	1.0	0.0	136989.0
sub-pp105	1.0	0.0	167418.19999992847
