participant_id	apm_corr	apm_incorr	apm_RT
sub-pp053	1.0	0.0	18733.89999997616
sub-pp053	1.0	0.0	10836.69999998808
sub-pp053	0.0	1.0	31066.40000000596
sub-pp053	1.0	0.0	17370.90000000596
sub-pp053	1.0	0.0	25584.29999998212
sub-pp053	1.0	0.0	54665.5
sub-pp053	0.0	1.0	22371.5
sub-pp053	1.0	0.0	36976.89999997616
sub-pp053	1.0	0.0	31000.59999999404
sub-pp053	1.0	0.0	35045.19999998808
sub-pp053	0.0	1.0	58457.79999998212
sub-pp053	1.0	0.0	34874.30000001192
sub-pp053	1.0	0.0	18772.89999997616
sub-pp053	0.0	1.0	60474.29999998212
sub-pp053	0.0	1.0	51203.40000000596
sub-pp053	0.0	1.0	50719.09999999404
sub-pp053	1.0	0.0	58587.5
sub-pp053	1.0	0.0	90067.60000002384
sub-pp053	0.0	1.0	110002.09999999404
sub-pp053	0.0	1.0	49090.69999998808
sub-pp053	0.0	1.0	17467.40000000596
sub-pp053	1.0	0.0	42206.5
sub-pp053	0.0	1.0	83941.30000001192
