participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp012	0.0	1.0	32613.0
sub-pp012	1.0	0.0	26636.89999999944
sub-pp012	1.0	0.0	25164.599999999627
sub-pp012	0.0	1.0	45908.5
sub-pp012	1.0	0.0	15498.0
sub-pp012	1.0	0.0	36362.09999999963
sub-pp012	1.0	0.0	19159.799999999814
sub-pp012	1.0	0.0	21422.10000000056
sub-pp012	1.0	0.0	23071.900000000373
sub-pp012	1.0	0.0	36396.0
sub-pp012	1.0	0.0	32710.099999999627
sub-pp012	1.0	0.0	19912.5
