participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp012	1.0	0.0	1464.2999999998135
sub-pp012	1.0	0.0	1771.800000000745
sub-pp012	1.0	0.0	1429.5999999996277
sub-pp012	1.0	0.0	1735.0
sub-pp012	1.0	0.0	1498.7000000001865
sub-pp012	1.0	0.0	5844.799999999814
sub-pp012	1.0	0.0	1726.9000000003723
sub-pp012	1.0	0.0	2123.899999999441
sub-pp012	1.0	0.0	1723.7000000001865
sub-pp012	1.0	0.0	3198.399999999441
sub-pp012	1.0	0.0	2834.899999999441
sub-pp012	1.0	0.0	2055.600000000559
sub-pp012	1.0	0.0	2144.0999999996275
sub-pp012	1.0	0.0	4317.299999999814
sub-pp012	1.0	0.0	2637.0
sub-pp012	1.0	0.0	2547.2000000001863
sub-pp012	1.0	0.0	5305.0
sub-pp012	1.0	0.0	3337.7999999998137
sub-pp012	1.0	0.0	3120.4000000003725
sub-pp012	1.0	0.0	4132.100000000559
sub-pp012	1.0	0.0	2382.5999999996275
sub-pp012	1.0	0.0	2301.3610000000044
