participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp074	1.0	0.0	1388.0
sub-pp074	1.0	0.0	1262.0
sub-pp074	1.0	0.0	1601.0
sub-pp074	1.0	0.0	1215.0
sub-pp074	1.0	0.0	1241.0
sub-pp074	1.0	0.0	1351.0
sub-pp074	1.0	0.0	1686.0
sub-pp074	1.0	0.0	1381.0
sub-pp074	1.0	0.0	1958.0
sub-pp074	1.0	0.0	1212.0
sub-pp074	1.0	0.0	1158.0
sub-pp074	1.0	0.0	1354.0
sub-pp074	1.0	0.0	1121.0
sub-pp074	1.0	0.0	1491.0
sub-pp074	1.0	0.0	1137.0
sub-pp074	1.0	0.0	1711.0
sub-pp074	1.0	0.0	3647.0
sub-pp074	1.0	0.0	1861.0
sub-pp074	1.0	0.0	3572.0
sub-pp074	1.0	0.0	1815.0
sub-pp074	1.0	0.0	1578.0
sub-pp074	1.0	0.0	1547.0
sub-pp074	1.0	0.0	2137.0
sub-pp074	1.0	0.0	1613.0
sub-pp074	1.0	0.0	1517.0
sub-pp074	1.0	0.0	2164.0
sub-pp074	1.0	0.0	3154.0
sub-pp074	1.0	0.0	1867.0
sub-pp074	1.0	0.0	2179.0
sub-pp074	1.0	0.0	2521.0
sub-pp074	0.0	1.0	5752.0
