participant_id	apm_corr	apm_incorr	apm_RT
sub-pp091	0.0	1.0	25955.299999999814
sub-pp091	1.0	0.0	13074.200000000186
sub-pp091	1.0	0.0	25569.799999999814
sub-pp091	1.0	0.0	7924.400000000372
sub-pp091	1.0	0.0	28216.39999999944
sub-pp091	1.0	0.0	35526.799999999814
sub-pp091	0.0	1.0	22835.39999999944
sub-pp091	0.0	1.0	37014.699999999255
sub-pp091	0.0	1.0	34368.299999999814
sub-pp091	0.0	1.0	39138.39999999944
sub-pp091	0.0	1.0	49584.29999999981
sub-pp091	1.0	0.0	27263.200000000183
sub-pp091	1.0	0.0	34914.09999999963
sub-pp091	0.0	1.0	32841.59999999963
sub-pp091	0.0	1.0	50870.29999999981
sub-pp091	0.0	1.0	22872.39999999944
sub-pp091	0.0	1.0	96073.0
sub-pp091	0.0	1.0	90116.39999999944
sub-pp091	1.0	0.0	104379.59999999964
sub-pp091	0.0	1.0	174091.60000000056
sub-pp091	0.0	1.0	78360.59999999963
sub-pp091	1.0	0.0	42931.800000000745
sub-pp091	0.0	1.0	21797.599999999627
