participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp032	1.0	0.0	1281.0
sub-pp032	1.0	0.0	1258.0
sub-pp032	1.0	0.0	1087.0
sub-pp032	1.0	0.0	1517.0
sub-pp032	1.0	0.0	1114.0
sub-pp032	0.0	1.0	106.0
sub-pp032	1.0	0.0	2168.0
sub-pp032	1.0	0.0	1250.0
sub-pp032	1.0	0.0	1321.0
sub-pp032	1.0	0.0	1485.0
sub-pp032	1.0	0.0	1076.0
sub-pp032	1.0	0.0	1036.0
sub-pp032	1.0	0.0	1048.0
sub-pp032	1.0	0.0	1672.0
sub-pp032	1.0	0.0	1103.0
sub-pp032	1.0	0.0	1560.0
sub-pp032	1.0	0.0	6740.0
sub-pp032	1.0	0.0	1654.0
sub-pp032	1.0	0.0	2846.0
sub-pp032	0.0	1.0	131.0
sub-pp032	1.0	0.0	2977.0
sub-pp032	1.0	0.0	1672.0
sub-pp032	1.0	0.0	3254.0
sub-pp032	1.0	0.0	1593.0
sub-pp032	1.0	0.0	1338.0
sub-pp032	1.0	0.0	1893.0
sub-pp032	1.0	0.0	3404.0
sub-pp032	1.0	0.0	1719.0
sub-pp032	1.0	0.0	3148.0
sub-pp032	1.0	0.0	2998.0
sub-pp032	1.0	0.0	3073.0
