participant_id	apm_corr	apm_incorr	apm_RT
sub-pp118	0.0	1.0	13262.699999928474
sub-pp118	1.0	0.0	16708.299999952316
sub-pp118	1.0	0.0	14990.600000023842
sub-pp118	1.0	0.0	22509.700000047684
sub-pp118	0.0	1.0	13521.300000071526
sub-pp118	0.0	1.0	30061.0
sub-pp118	0.0	1.0	42795.89999997616
sub-pp118	0.0	1.0	45392.10000002384
sub-pp118	1.0	0.0	46209.39999997616
sub-pp118	1.0	0.0	24062.10000002384
sub-pp118	1.0	0.0	99929.60000002384
sub-pp118	0.0	1.0	3130.600000023842
sub-pp118	0.0	1.0	109057.5
sub-pp118	0.0	1.0	24901.0
sub-pp118	1.0	0.0	79796.39999997616
sub-pp118	0.0	1.0	59166.59999990463
sub-pp118	0.0	1.0	2821.200000047684
sub-pp118	0.0	1.0	134722.19999992847
sub-pp118	0.0	1.0	2057.700000047684
sub-pp118	1.0	0.0	83786.10000002384
sub-pp118	0.0	1.0	35283.59999990463
sub-pp118	0.0	1.0	26011.30000007153
sub-pp118	0.0	1.0	92083.29999995232
