participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp118	0.0	1.0	24241.10000002384
sub-pp118	1.0	0.0	16809.5
sub-pp118	1.0	0.0	31880.0
sub-pp118	1.0	0.0	26791.0
sub-pp118	0.0	1.0	30410.79999995232
sub-pp118	1.0	0.0	76014.5
sub-pp118	1.0	0.0	19580.29999995232
sub-pp118	1.0	0.0	23503.79999995232
sub-pp118	0.0	1.0	48883.5
sub-pp118	1.0	0.0	51486.10000002384
sub-pp118	1.0	0.0	47763.19999992848
