participant_id	apm_corr	apm_incorr	apm_RT
sub-pp044	1.0	0.0	16776.79999999702
sub-pp044	1.0	0.0	10156.70000000298
sub-pp044	0.0	1.0	27431.79999999702
sub-pp044	1.0	0.0	17523.79999999702
sub-pp044	1.0	0.0	101774.29999999702
sub-pp044	1.0	0.0	22933.59999999404
sub-pp044	1.0	0.0	74151.20000000298
sub-pp044	1.0	0.0	39013.10000000894
sub-pp044	1.0	0.0	40950.39999999106
sub-pp044	1.0	0.0	22462.09999999404
sub-pp044	1.0	0.0	27917.40000000596
sub-pp044	1.0	0.0	34765.60000000894
sub-pp044	1.0	0.0	71820.0
sub-pp044	0.0	1.0	83254.29999999702
sub-pp044	0.0	1.0	65659.09999999404
sub-pp044	1.0	0.0	56269.90000000596
sub-pp044	0.0	1.0	90549.09999999404
sub-pp044	1.0	0.0	105488.0
sub-pp044	1.0	0.0	207772.79999999705
sub-pp044	0.0	1.0	167932.90000000596
