participant_id	rtt-sum_corr	rtt-sum_incorr	rtt-sum_RT
sub-pp044	1.0	0.0	1618.5
sub-pp044	1.0	0.0	1302.300000011921
sub-pp044	1.0	0.0	1256.8999999910593
sub-pp044	1.0	0.0	1814.800000011921
sub-pp044	1.0	0.0	2950.29999999702
sub-pp044	1.0	0.0	1439.2999999970198
sub-pp044	1.0	0.0	1464.5
sub-pp044	1.0	0.0	1840.0
sub-pp044	1.0	0.0	2105.0
sub-pp044	1.0	0.0	2813.39999999106
sub-pp044	1.0	0.0	1222.9000000059605
sub-pp044	1.0	0.0	1028.7000000029802
sub-pp044	1.0	0.0	1974.0999999940395
sub-pp044	1.0	0.0	1369.5
sub-pp044	1.0	0.0	1278.2000000029802
sub-pp044	1.0	0.0	1504.8999999910593
sub-pp044	1.0	0.0	1566.8999999910593
sub-pp044	1.0	0.0	1413.4000000059605
sub-pp044	1.0	0.0	1398.9000000059605
sub-pp044	1.0	0.0	1888.4000000059605
sub-pp044	1.0	0.0	1262.2000000029802
sub-pp044	1.0	0.0	1719.8999999910593
sub-pp044	1.0	0.0	1718.5
sub-pp044	1.0	0.0	1255.5
sub-pp044	1.0	0.0	1246.5
sub-pp044	1.0	0.0	1844.3999999910595
sub-pp044	1.0	0.0	2200.5
sub-pp044	1.0	0.0	1463.9000000059605
sub-pp044	1.0	0.0	2405.39999999106
sub-pp044	1.0	0.0	1942.3999999910595
sub-pp044	1.0	0.0	1783.8999999910593
sub-pp044	1.0	0.0	1718.0999999940395
sub-pp044	1.0	0.0	4263.20000000298
sub-pp044	1.0	0.0	1855.4000000059605
sub-pp044	1.0	0.0	1740.8999999910593
sub-pp044	1.0	0.0	1936.29999999702
sub-pp044	1.0	0.0	2062.6000000089407
sub-pp044	1.0	0.0	1927.3999999910595
sub-pp044	1.0	0.0	3974.199999988079
sub-pp044	1.0	0.0	4951.29999999702
