participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp054	1.0	0.0	1062.8999999910593	13
sub-pp054	1.0	0.0	1391.2999999970198	42
sub-pp054	1.0	0.0	1939.199999988079	64
sub-pp054	1.0	0.0	1824.0999999940395	75
sub-pp054	1.0	0.0	4098.59999999404	926
sub-pp054	0.0	1.0	5322.600000008941	547
sub-pp054	1.0	0.0	10796.29999999702	9728
sub-pp054	1.0	0.0	6211.70000000298	8694
sub-pp054	1.0	0.0	8238.699999988079	34856
sub-pp054	1.0	0.0	8677.0	68451
sub-pp054	1.0	0.0	9197.5	814735
sub-pp054	0.0	1.0	8526.09999999404	658734
sub-pp054	0.0	1.0	9735.80000001192	2629418
sub-pp054	0.0	1.0	7216.5	8267334
