participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp156	1.0	0.0	1212.5999999046326	13
sub-pp156	1.0	0.0	1607.6999999284744	42
sub-pp156	1.0	0.0	2489.200000047684	64
sub-pp156	1.0	0.0	2584.600000023842	75
sub-pp156	1.0	0.0	2463.600000023842	926
sub-pp156	0.0	1.0	3769.5	547
sub-pp156	1.0	0.0	4554.399999976158	9728
sub-pp156	0.0	1.0	3585.5	8649
sub-pp156	0.0	1.0	15290.600000023842	34568
sub-pp156	1.0	0.0	27413.60000002384	68451
sub-pp156	0.0	1.0	7073.699999928474	817435
sub-pp156	0.0	1.0	11219.0	65873
