participant_id	apm_corr	apm_incorr	apm_RT
sub-pp126	1.0	0.0	20142.89999997616
sub-pp126	1.0	0.0	7087.100000023842
sub-pp126	1.0	0.0	42289.10000002384
sub-pp126	0.0	1.0	26843.0
sub-pp126	1.0	0.0	11249.5
sub-pp126	0.0	1.0	24841.79999995232
sub-pp126	0.0	1.0	74553.89999997616
sub-pp126	0.0	1.0	23158.900000035763
sub-pp126	0.0	1.0	22752.10000002384
sub-pp126	0.0	1.0	23019.80000001192
sub-pp126	0.0	1.0	17209.900000035763
sub-pp126	1.0	0.0	27093.5
sub-pp126	0.0	1.0	20318.89999997616
sub-pp126	0.0	1.0	19006.10000002384
sub-pp126	0.0	1.0	50221.20000004768
sub-pp126	0.0	1.0	31461.79999995232
sub-pp126	0.0	1.0	34985.90000003576
sub-pp126	0.0	1.0	22148.700000047684
sub-pp126	0.0	1.0	38631.5
sub-pp126	0.0	1.0	35051.80000001192
sub-pp126	0.0	1.0	53348.89999997616
sub-pp126	0.0	1.0	35847.59999996424
sub-pp126	0.0	1.0	28439.0
