participant_id	pollueur_acc	pollueur_errors	pollueur_mclm	pollueur_rt_manual	alouette_acc	alouette_errors	alouette_mclm	alouette_rt_manual
sub-pp094	297.0	1.0	185.431841831426	96.1	263.0	2.0	193.240264511389	81.66
