participant_id	brocanto_corr	brocanto_incorr	brocanto_RT	brocanto_block
sub-pp116	0.0	1.0	1955.2999999998133	1.0
sub-pp116	1.0	0.0	2058.399999999441	1.0
sub-pp116	0.0	1.0	3344.5999999996275	1.0
sub-pp116	0.0	1.0	2947.0999999996275	1.0
sub-pp116	1.0	0.0	1558.0999999996277	1.0
sub-pp116	0.0	1.0	1844.9000000003723	1.0
sub-pp116	0.0	1.0	2333.100000000559	1.0
sub-pp116	1.0	0.0	1669.0	1.0
sub-pp116	1.0	0.0	2119.2000000001863	1.0
sub-pp116	0.0	1.0	1806.300000000745	1.0
sub-pp116	1.0	0.0	2559.2000000001863	1.0
sub-pp116	0.0	1.0	1758.1000000005588	1.0
sub-pp116	1.0	0.0	2350.5	1.0
sub-pp116	0.0	1.0	2085.2000000001863	1.0
sub-pp116	1.0	0.0	1667.7000000001865	1.0
sub-pp116	1.0	0.0	2523.0	1.0
sub-pp116	0.0	1.0	2249.9000000003725	1.0
sub-pp116	0.0	1.0	1735.5999999996277	1.0
sub-pp116	1.0	0.0	1668.0	1.0
sub-pp116	1.0	0.0	2654.0999999996275	1.0
sub-pp116	0.0	1.0	5219.299999999814	1.0
sub-pp116	1.0	0.0	3334.2000000001863	1.0
sub-pp116	1.0	0.0	2605.2999999998137	1.0
sub-pp116	0.0	1.0	2033.7999999998133	1.0
sub-pp116	1.0	0.0	2736.7999999998137	1.0
sub-pp116	1.0	0.0	1502.300000000745	1.0
sub-pp116	0.0	1.0	1574.5	1.0
sub-pp116	0.0	1.0	1522.9000000003723	1.0
sub-pp116	1.0	0.0	2036.2000000001865	1.0
sub-pp116	0.0	1.0	2568.5	1.0
sub-pp116	1.0	0.0	1517.7999999998135	1.0
sub-pp116	1.0	0.0	5489.299999999814	1.0
sub-pp116	0.0	1.0	3247.5	1.0
sub-pp116	1.0	0.0	1901.099999999628	1.0
sub-pp116	1.0	0.0	1197.4000000003723	1.0
sub-pp116	1.0	0.0	1265.0999999996277	1.0
sub-pp116	0.0	1.0	1530.8999999994412	1.0
sub-pp116	1.0	0.0	1631.9000000003723	1.0
sub-pp116	0.0	1.0	1304.7000000001865	1.0
sub-pp116	1.0	0.0	1632.0999999996277	2.0
sub-pp116	1.0	0.0	2506.2000000001863	2.0
sub-pp116	1.0	0.0	1506.3999999994412	2.0
sub-pp116	1.0	0.0	2889.2999999998137	2.0
sub-pp116	0.0	1.0	1497.8999999994412	2.0
sub-pp116	0.0	1.0	1724.6000000005588	2.0
sub-pp116	1.0	0.0	1624.9000000003723	2.0
sub-pp116	0.0	1.0	3432.7999999998137	2.0
sub-pp116	1.0	0.0	1913.0	2.0
sub-pp116	0.0	1.0	1968.0	2.0
sub-pp116	0.0	1.0	3052.100000000559	2.0
