participant_id	apm_corr	apm_incorr	apm_RT
sub-pp129	1.0	0.0	29299.5
sub-pp129	1.0	0.0	16737.0
sub-pp129	1.0	0.0	25891.29999998212
sub-pp129	1.0	0.0	18103.09999999404
sub-pp129	0.0	1.0	44708.70000001788
sub-pp129	0.0	1.0	17973.0
sub-pp129	0.0	1.0	12800.69999998808
sub-pp129	1.0	0.0	22385.5
sub-pp129	1.0	0.0	30952.79999998212
sub-pp129	0.0	1.0	50853.80000001192
sub-pp129	1.0	0.0	17447.5
sub-pp129	0.0	1.0	18251.20000001788
sub-pp129	0.0	1.0	36568.80000001192
sub-pp129	0.0	1.0	36901.80000001192
sub-pp129	0.0	1.0	42517.0
sub-pp129	0.0	1.0	83658.79999998212
sub-pp129	1.0	0.0	62428.29999998212
sub-pp129	1.0	0.0	93063.40000000596
sub-pp129	1.0	0.0	52555.40000000596
sub-pp129	1.0	0.0	104516.19999998808
sub-pp129	0.0	1.0	92126.30000001192
sub-pp129	1.0	0.0	47003.40000000596
sub-pp129	0.0	1.0	89121.59999999404
