participant_id	pollueur_acc	pollueur_errors	pollueur_mclm	pollueur_rt_manual	alouette_acc	alouette_errors	alouette_mclm	alouette_rt_manual
sub-pp036	295.0	3.0	182.870131211902	96.79	260.0	5.0	176.910864141529	88.18
