participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp092	1.0	0.0	1990.5	13
sub-pp092	1.0	0.0	1744.1000000005588	42
sub-pp092	1.0	0.0	1740.0	64
sub-pp092	1.0	0.0	3391.4000000003725	75
sub-pp092	1.0	0.0	4624.9000000003725	926
sub-pp092	1.0	0.0	9749.199999999257	574
sub-pp092	0.0	1.0	10223.39999999944	9782
sub-pp092	0.0	1.0	15664.5	4896
sub-pp092	0.0	1.0	8382.099999999627	3496
sub-pp092	0.0	1.0	11448.200000000186	68431
sub-pp092	0.0	1.0	14302.10000000056	8147531
sub-pp092	0.0	1.0	47648.10000000056	687241
sub-pp092	0.0	1.0	16471.400000000373	2643912
sub-pp092	0.0	1.0	16255.5	826934
sub-pp092	0.0	1.0	22510.400000000373	81643496
sub-pp092	0.0	1.0	15038.300000000743	3467819
