participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp152	1.0	0.0	942.3000001907347	13
sub-pp152	1.0	0.0	979.3999998569489	42
sub-pp152	1.0	0.0	2030.200000047684	64
sub-pp152	1.0	0.0	1947.700000047684	75
sub-pp152	1.0	0.0	1769.7999999523165	926
sub-pp152	1.0	0.0	4018.5	574
sub-pp152	1.0	0.0	3766.199999809265	9728
sub-pp152	1.0	0.0	5733.099999904633	8694
sub-pp152	1.0	0.0	5423.0	34856
sub-pp152	1.0	0.0	8376.299999952316	68451
sub-pp152	1.0	0.0	7757.799999952316	814735
sub-pp152	0.0	1.0	5711.599999904633	685427
sub-pp152	0.0	1.0	8206.700000047684	2631948
sub-pp152	0.0	1.0	7482.300000190735	829374
