participant_id	apm_corr	apm_incorr	apm_RT
sub-pp108	1.0	0.0	9718.699999999257
sub-pp108	1.0	0.0	11242.199999999257
sub-pp108	1.0	0.0	10195.099999999627
sub-pp108	1.0	0.0	25245.300000000745
sub-pp108	1.0	0.0	18633.400000000373
sub-pp108	1.0	0.0	12745.900000000373
sub-pp108	1.0	0.0	31233.60000000149
sub-pp108	0.0	1.0	16530.300000000745
sub-pp108	0.0	1.0	95935.59999999964
sub-pp108	1.0	0.0	59933.0
sub-pp108	0.0	1.0	43374.39999999851
sub-pp108	1.0	0.0	32552.099999999627
sub-pp108	1.0	0.0	60290.59999999963
sub-pp108	0.0	1.0	80723.0
sub-pp108	0.0	1.0	64591.5
sub-pp108	0.0	1.0	80935.5
sub-pp108	1.0	0.0	62534.09999999963
sub-pp108	0.0	1.0	127405.59999999964
sub-pp108	0.0	1.0	110561.59999999964
sub-pp108	0.0	1.0	111652.09999999964
sub-pp108	1.0	0.0	140598.40000000037
