participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp108	1.0	0.0	1302.800000000745
sub-pp108	1.0	0.0	1471.2999999998135
sub-pp108	1.0	0.0	1068.2999999998135
sub-pp108	1.0	0.0	1163.5
sub-pp108	1.0	0.0	1097.3999999994412
sub-pp108	1.0	0.0	1276.7999999998135
sub-pp108	1.0	0.0	1312.7999999998135
sub-pp108	1.0	0.0	1262.5999999996277
sub-pp108	1.0	0.0	1270.8999999994412
sub-pp108	1.0	0.0	1270.7000000001865
sub-pp108	1.0	0.0	1109.4000000003723
sub-pp108	1.0	0.0	1210.2999999998135
sub-pp108	1.0	0.0	1173.699999999255
sub-pp108	1.0	0.0	1229.6000000005588
sub-pp108	1.0	0.0	1080.0
sub-pp108	1.0	0.0	2366.399999999441
sub-pp108	1.0	0.0	2261.2000000001863
sub-pp108	1.0	0.0	1593.2000000001865
sub-pp108	1.0	0.0	3789.5
sub-pp108	1.0	0.0	1674.5
sub-pp108	1.0	0.0	1441.5999999996277
sub-pp108	1.0	0.0	1419.0
sub-pp108	1.0	0.0	2622.0
sub-pp108	1.0	0.0	1528.7999999998135
sub-pp108	1.0	0.0	1351.699999999255
sub-pp108	1.0	0.0	2273.0999999996275
sub-pp108	1.0	0.0	3810.200000000186
sub-pp108	1.0	0.0	1714.1000000005588
sub-pp108	1.0	0.0	3722.700000000186
sub-pp108	1.0	0.0	2955.7999999998137
