participant_id	pollueur_acc	pollueur_errors	pollueur_mclm	pollueur_rt_manual	alouette_acc	alouette_errors	alouette_mclm	alouette_rt_manual
sub-pp108	296.0	2.0	204.067562909342	87.03	263.0	2.0	209.006622516556	75.5
