participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp072	1.0	0.0	2049.7999992370605	13
sub-pp072	1.0	0.0	2128.2000007629395	42
sub-pp072	1.0	0.0	3728.39999961853	64
sub-pp072	1.0	0.0	2094.3999996185303	75
sub-pp072	1.0	0.0	3911.800001144409	926
sub-pp072	1.0	0.0	3612.20000076294	574
sub-pp072	1.0	0.0	5658.5	9728
sub-pp072	1.0	0.0	6396.200000762939	8694
sub-pp072	1.0	0.0	6543.60000038147	34856
sub-pp072	1.0	0.0	6460.5	68451
sub-pp072	1.0	0.0	8826.39999961853	814735
sub-pp072	1.0	0.0	9634.30000114441	658427
sub-pp072	1.0	0.0	12036.30000114441	2639418
sub-pp072	0.0	1.0	11719.29999923706	8369784
sub-pp072	0.0	1.0	20136.10000038147	81278349
sub-pp072	0.0	1.0	23106.5	31627345
