participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp026	1.0	0.0	2799.199999809265	13
sub-pp026	1.0	0.0	2013.6000003814693	42
sub-pp026	1.0	0.0	3662.7999997138977	64
sub-pp026	1.0	0.0	3072.0	75
sub-pp026	1.0	0.0	3716.2000002861023	926
sub-pp026	1.0	0.0	3235.7000002861023	574
sub-pp026	1.0	0.0	6604.199999809265	9728
sub-pp026	1.0	0.0	5891.900000095367	8694
sub-pp026	1.0	0.0	14510.099999904633	34856
sub-pp026	1.0	0.0	14726.199999809263	68451
sub-pp026	1.0	0.0	14644.60000038147	814735
sub-pp026	1.0	0.0	20352.700000286102	658427
sub-pp026	1.0	0.0	18439.09999990464	2639418
sub-pp026	1.0	0.0	16313.5	8269374
sub-pp026	1.0	0.0	19321.0	81267349
sub-pp026	1.0	0.0	16554.900000095367	34651827
