participant_id	apm_corr	apm_incorr	apm_RT
sub-pp095	1.0	0.0	10389.700000047684
sub-pp095	1.0	0.0	11325.399999976158
sub-pp095	1.0	0.0	14521.69999998808
sub-pp095	0.0	1.0	17422.80000001192
sub-pp095	1.0	0.0	8345.600000023842
sub-pp095	0.0	1.0	19196.60000002384
sub-pp095	1.0	0.0	10405.099999964235
sub-pp095	0.0	1.0	19005.19999998808
sub-pp095	0.0	1.0	22120.30000001192
sub-pp095	1.0	0.0	18377.19999998808
sub-pp095	0.0	1.0	22800.5
sub-pp095	1.0	0.0	18274.89999997616
sub-pp095	0.0	1.0	33246.0
sub-pp095	0.0	1.0	15926.899999976158
sub-pp095	1.0	0.0	35259.10000002384
sub-pp095	0.0	1.0	34406.19999998808
sub-pp095	0.0	1.0	26221.0
sub-pp095	1.0	0.0	27769.39999997616
sub-pp095	0.0	1.0	23386.60000002384
sub-pp095	0.0	1.0	30702.900000035763
sub-pp095	0.0	1.0	34588.30000001192
sub-pp095	0.0	1.0	38814.10000002384
sub-pp095	0.0	1.0	31798.19999998808
