participant_id	apm_corr	apm_incorr	apm_RT
sub-pp170	1.0	0.0	15643.70000000298
sub-pp170	0.0	1.0	43706.09999999404
sub-pp170	1.0	0.0	59993.29999999702
sub-pp170	1.0	0.0	36676.09999999404
sub-pp170	1.0	0.0	41770.39999999106
sub-pp170	1.0	0.0	51879.5
sub-pp170	1.0	0.0	30412.60000000894
sub-pp170	1.0	0.0	125866.40000000596
sub-pp170	1.0	0.0	34967.79999999702
sub-pp170	1.0	0.0	47731.90000000596
sub-pp170	0.0	1.0	96150.29999999702
sub-pp170	0.0	1.0	109608.29999999702
sub-pp170	0.0	1.0	81109.5
sub-pp170	1.0	0.0	58941.5
sub-pp170	1.0	0.0	118203.5
sub-pp170	0.0	1.0	42027.90000000596
sub-pp170	1.0	0.0	42175.40000000596
sub-pp170	0.0	1.0	64183.5
sub-pp170	0.0	1.0	71395.90000000596
sub-pp170	1.0	0.0	70667.80000001192
