participant_id	brocanto_corr	brocanto_incorr	brocanto_RT	brocanto_block
sub-pp128	0.0	1.0	3783.79999999702	1.0
sub-pp128	0.0	1.0	2504.20000000298	1.0
sub-pp128	0.0	1.0	3138.10000000149	1.0
sub-pp128	1.0	0.0	5530.10000000149	1.0
sub-pp128	1.0	0.0	3288.20000000298	1.0
sub-pp128	1.0	0.0	1845.5	1.0
sub-pp128	0.0	1.0	3909.20000000298	1.0
sub-pp128	0.0	1.0	3331.5	1.0
sub-pp128	1.0	0.0	5123.19999999553	1.0
sub-pp128	0.0	1.0	3395.89999999851	1.0
sub-pp128	1.0	0.0	5144.79999999702	1.0
sub-pp128	1.0	0.0	5034.5	1.0
sub-pp128	1.0	0.0	2877.6999999955297	1.0
sub-pp128	1.0	0.0	4517.20000000298	1.0
sub-pp128	1.0	0.0	4182.80000000447	1.0
sub-pp128	0.0	1.0	3156.5	1.0
sub-pp128	1.0	0.0	5046.30000000447	1.0
sub-pp128	1.0	0.0	4296.60000000149	1.0
sub-pp128	0.0	1.0	4055.39999999851	1.0
sub-pp128	0.0	1.0	5739.80000000447	1.0
sub-pp128	0.0	1.0	4249.80000000447	1.0
sub-pp128	1.0	0.0	2160.39999999851	1.0
sub-pp128	1.0	0.0	4152.0	1.0
sub-pp128	1.0	0.0	3466.70000000298	1.0
sub-pp128	0.0	1.0	3467.29999999702	1.0
sub-pp128	0.0	1.0	4850.0	1.0
sub-pp128	1.0	0.0	2817.60000000149	1.0
sub-pp128	0.0	1.0	1942.0	1.0
sub-pp128	1.0	0.0	2414.5999999940395	1.0
sub-pp128	1.0	0.0	3433.29999999702	1.0
sub-pp128	0.0	1.0	3680.5	1.0
sub-pp128	0.0	1.0	3350.0	1.0
sub-pp128	1.0	0.0	5011.0	1.0
sub-pp128	0.0	1.0	3772.60000000149	1.0
sub-pp128	1.0	0.0	4513.10000000149	1.0
sub-pp128	1.0	0.0	3654.39999999851	2.0
sub-pp128	1.0	0.0	4019.1999999955297	2.0
sub-pp128	1.0	0.0	1946.79999999702	2.0
sub-pp128	1.0	0.0	4071.79999999702	2.0
sub-pp128	0.0	1.0	3856.5	2.0
sub-pp128	1.0	0.0	4239.29999999702	2.0
sub-pp128	1.0	0.0	3977.59999999404	2.0
sub-pp128	1.0	0.0	5580.19999999553	2.0
sub-pp128	0.0	1.0	5289.0	2.0
sub-pp128	0.0	1.0	4690.79999999702	2.0
sub-pp128	1.0	0.0	3903.60000000149	2.0
sub-pp128	1.0	0.0	2837.0999999940395	2.0
sub-pp128	0.0	1.0	3892.0	2.0
sub-pp128	1.0	0.0	2017.1999999955297	2.0
sub-pp128	0.0	1.0	3374.5	2.0
sub-pp128	1.0	0.0	4513.89999999851	2.0
sub-pp128	0.0	1.0	4900.79999999702	2.0
sub-pp128	1.0	0.0	3631.0	2.0
sub-pp128	0.0	1.0	3986.20000000298	2.0
sub-pp128	0.0	1.0	1881.8000000044703	2.0
sub-pp128	0.0	1.0	4031.5	2.0
sub-pp128	1.0	0.0	3859.70000000298	2.0
sub-pp128	0.0	1.0	3404.8000000044703	2.0
sub-pp128	1.0	0.0	4176.60000000149	2.0
sub-pp128	1.0	0.0	4323.5	2.0
sub-pp128	0.0	1.0	4789.5	2.0
sub-pp128	1.0	0.0	3535.5	2.0
sub-pp128	0.0	1.0	3192.39999999851	2.0
sub-pp128	0.0	1.0	3889.20000000298	2.0
sub-pp128	0.0	1.0	3852.1999999955297	2.0
sub-pp128	0.0	1.0	3529.79999999702	2.0
sub-pp128	0.0	1.0	4563.5	2.0
sub-pp128	1.0	0.0	3363.10000000149	2.0
sub-pp128	1.0	0.0	5034.30000000447	2.0
sub-pp128	1.0	0.0	3491.5	2.0
sub-pp128	0.0	1.0	4407.0	2.0
sub-pp128	0.0	1.0	4508.79999999702	2.0
sub-pp128	0.0	1.0	3040.5	3.0
sub-pp128	1.0	0.0	2406.5	3.0
sub-pp128	1.0	0.0	2924.10000000149	3.0
sub-pp128	1.0	0.0	5160.19999999553	3.0
sub-pp128	0.0	1.0	5188.29999999702	3.0
sub-pp128	1.0	0.0	3756.0	3.0
sub-pp128	1.0	0.0	5674.0	3.0
sub-pp128	1.0	0.0	3906.5	3.0
sub-pp128	0.0	1.0	3065.79999999702	3.0
sub-pp128	1.0	0.0	2747.79999999702	3.0
sub-pp128	0.0	1.0	5399.0	3.0
sub-pp128	1.0	0.0	4207.39999999851	3.0
sub-pp128	0.0	1.0	4103.29999999702	3.0
sub-pp128	1.0	0.0	5342.60000000149	3.0
sub-pp128	0.0	1.0	3742.39999999851	3.0
sub-pp128	0.0	1.0	4072.79999999702	3.0
sub-pp128	1.0	0.0	4930.0	3.0
sub-pp128	1.0	0.0	3666.89999999851	3.0
sub-pp128	0.0	1.0	4150.20000000298	3.0
sub-pp128	0.0	1.0	3430.79999999702	3.0
sub-pp128	1.0	0.0	4777.20000000298	3.0
sub-pp128	0.0	1.0	4134.80000000447	3.0
sub-pp128	1.0	0.0	5673.5	3.0
sub-pp128	0.0	1.0	3567.0	3.0
sub-pp128	1.0	0.0	5812.69999999553	3.0
sub-pp128	0.0	1.0	4414.0	3.0
sub-pp128	1.0	0.0	1682.0	3.0
sub-pp128	1.0	0.0	5275.5	3.0
sub-pp128	1.0	0.0	4446.5	3.0
sub-pp128	0.0	1.0	5075.10000000149	3.0
sub-pp128	1.0	0.0	5389.10000000149	3.0
sub-pp128	1.0	0.0	4039.89999999851	3.0
sub-pp128	0.0	1.0	2840.60000000149	3.0
sub-pp128	1.0	0.0	3558.70000000298	3.0
sub-pp128	0.0	1.0	3386.0999999940395	3.0
sub-pp128	0.0	1.0	3159.0	3.0
