participant_id	rtt-sum_corr	rtt-sum_incorr	rtt-sum_RT
sub-pp074	1.0	0.0	1666.0
sub-pp074	1.0	0.0	1217.0
sub-pp074	1.0	0.0	893.0
sub-pp074	1.0	0.0	1756.0
sub-pp074	1.0	0.0	2026.0
sub-pp074	1.0	0.0	1339.0
sub-pp074	1.0	0.0	1413.0
sub-pp074	1.0	0.0	1616.0
sub-pp074	1.0	0.0	1797.0
sub-pp074	1.0	0.0	4119.0
sub-pp074	1.0	0.0	1223.0
sub-pp074	1.0	0.0	1165.0
sub-pp074	1.0	0.0	1080.0
sub-pp074	1.0	0.0	1073.0
sub-pp074	1.0	0.0	981.0
sub-pp074	1.0	0.0	1231.0
sub-pp074	1.0	0.0	1424.0
sub-pp074	1.0	0.0	1341.0
sub-pp074	1.0	0.0	1164.0
sub-pp074	1.0	0.0	1778.0
sub-pp074	1.0	0.0	1188.0
sub-pp074	1.0	0.0	1245.0
sub-pp074	1.0	0.0	1953.0
sub-pp074	1.0	0.0	1541.0
sub-pp074	1.0	0.0	1183.0
sub-pp074	1.0	0.0	2139.0
sub-pp074	1.0	0.0	1730.0
sub-pp074	1.0	0.0	1579.0
sub-pp074	1.0	0.0	3470.0
sub-pp074	1.0	0.0	1660.0
sub-pp074	1.0	0.0	1715.0
sub-pp074	1.0	0.0	1836.0
sub-pp074	1.0	0.0	2010.0
sub-pp074	1.0	0.0	1857.0
sub-pp074	1.0	0.0	1659.0
sub-pp074	1.0	0.0	1769.0
sub-pp074	1.0	0.0	1911.0
sub-pp074	1.0	0.0	2103.0
sub-pp074	1.0	0.0	3287.0
sub-pp074	1.0	0.0	2398.0
sub-pp074	0.0	1.0	7932.0
