participant_id	apm_corr	apm_incorr	apm_RT
sub-pp074	1.0	0.0	10651.0
sub-pp074	1.0	0.0	17471.0
sub-pp074	1.0	0.0	19932.0
sub-pp074	1.0	0.0	32987.0
sub-pp074	1.0	0.0	25416.0
sub-pp074	0.0	1.0	25093.0
sub-pp074	1.0	0.0	17035.0
sub-pp074	1.0	0.0	50807.0
sub-pp074	0.0	1.0	74497.0
sub-pp074	1.0	0.0	44195.0
sub-pp074	0.0	1.0	38136.0
sub-pp074	1.0	0.0	49829.0
sub-pp074	1.0	0.0	47857.0
sub-pp074	0.0	1.0	45410.0
sub-pp074	0.0	1.0	68513.0
sub-pp074	1.0	0.0	57071.0
sub-pp074	1.0	0.0	50193.0
sub-pp074	0.0	1.0	73620.0
sub-pp074	0.0	1.0	39055.0
sub-pp074	1.0	0.0	32049.0
sub-pp074	1.0	0.0	43131.0
sub-pp074	0.0	1.0	52634.0
sub-pp074	0.0	1.0	50727.0
