participant_id	apm_corr	apm_incorr	apm_RT
sub-pp152	1.0	0.0	28396.09999990464
sub-pp152	1.0	0.0	9892.5
sub-pp152	1.0	0.0	17937.299999952316
sub-pp152	1.0	0.0	17121.89999985695
sub-pp152	0.0	1.0	35879.10000014305
sub-pp152	1.0	0.0	14409.099999904633
sub-pp152	1.0	0.0	29464.400000095367
sub-pp152	1.0	0.0	14770.799999952316
sub-pp152	0.0	1.0	28723.0
sub-pp152	0.0	1.0	16242.0
sub-pp152	0.0	1.0	40543.0
sub-pp152	0.0	1.0	28077.59999990464
sub-pp152	1.0	0.0	43391.40000009537
sub-pp152	0.0	1.0	17099.400000095367
sub-pp152	0.0	1.0	38209.90000009537
sub-pp152	1.0	0.0	38388.0
sub-pp152	0.0	1.0	21490.09999990464
sub-pp152	0.0	1.0	22835.59999990464
sub-pp152	0.0	1.0	30373.0
sub-pp152	0.0	1.0	43325.90000009537
sub-pp152	0.0	1.0	32489.79999995232
sub-pp152	0.0	1.0	24996.09999990464
sub-pp152	0.0	1.0	2378.200000047684
