participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp050	1.0	0.0	2984.700000047684	13
sub-pp050	1.0	0.0	1525.0999999046326	42
sub-pp050	1.0	0.0	1360.9000000953674	64
sub-pp050	1.0	0.0	1519.7000000476835	75
sub-pp050	1.0	0.0	2815.2999999523163	926
sub-pp050	1.0	0.0	2190.700000047684	574
sub-pp050	1.0	0.0	11174.099999904633	9728
sub-pp050	1.0	0.0	14687.200000047684	8694
sub-pp050	1.0	0.0	18536.0	34856
sub-pp050	1.0	0.0	12702.100000143051	68451
sub-pp050	0.0	1.0	17757.300000190735	81735
sub-pp050	0.0	1.0	18834.79999995232	685427
sub-pp050	0.0	1.0	11664.699999809263	0
sub-pp050	0.0	1.0	69151.20000004768	826974
