participant_id	digit-for_corr	digit-for_incorr	digit-for_RT	digit-for_response
sub-pp114	1.0	0.0	3153.79999999702	97
sub-pp114	1.0	0.0	3515.1000000089407	63
sub-pp114	1.0	0.0	3972.5	582
sub-pp114	1.0	0.0	3089.79999999702	694
sub-pp114	1.0	0.0	2822.5	7285
sub-pp114	1.0	0.0	3569.5999999940395	6439
sub-pp114	1.0	0.0	3733.09999999404	42731
sub-pp114	1.0	0.0	4370.09999999404	75836
sub-pp114	1.0	0.0	4748.70000000298	392487
sub-pp114	1.0	0.0	4984.5	619473
sub-pp114	1.0	0.0	6920.20000000298	4179386
sub-pp114	0.0	1.0	12663.5	61974128
sub-pp114	0.0	1.0	26589.70000000298	382961724
sub-pp114	0.0	1.0	18232.89999999106	381627
