participant_id	apm_corr	apm_incorr	apm_RT
sub-pp026	1.0	0.0	17005.0
sub-pp026	1.0	0.0	24230.400000095367
sub-pp026	1.0	0.0	26712.700000286102
sub-pp026	0.0	1.0	58236.90000009537
sub-pp026	1.0	0.0	35891.59999990463
sub-pp026	1.0	0.0	40970.0
sub-pp026	0.0	1.0	109520.19999980928
sub-pp026	1.0	0.0	66963.0
sub-pp026	1.0	0.0	24395.09999990464
sub-pp026	1.0	0.0	80312.90000009537
sub-pp026	0.0	1.0	74073.19999980927
sub-pp026	0.0	1.0	84471.59999990463
sub-pp026	0.0	1.0	114242.40000009535
sub-pp026	1.0	0.0	61576.90000009537
sub-pp026	1.0	0.0	195198.5
sub-pp026	1.0	0.0	75965.90000009537
sub-pp026	1.0	0.0	54964.2999997139
sub-pp026	0.0	1.0	31639.299999713898
sub-pp026	0.0	1.0	39034.40000009537
