participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp043	1.0	0.0	1351.0
sub-pp043	1.0	0.0	2736.099999904633
sub-pp043	1.0	0.0	1764.8999998569489
sub-pp043	1.0	0.0	2004.200000047684
sub-pp043	1.0	0.0	1382.2000000476835
sub-pp043	1.0	0.0	1401.7000000476835
sub-pp043	1.0	0.0	1802.6000001430511
sub-pp043	1.0	0.0	1554.3000001907349
sub-pp043	1.0	0.0	3045.5
sub-pp043	1.0	0.0	1473.5
sub-pp043	1.0	0.0	1736.0999999046326
sub-pp043	1.0	0.0	1644.5999999046326
sub-pp043	1.0	0.0	2355.7999999523163
sub-pp043	1.0	0.0	4050.5
sub-pp043	1.0	0.0	1610.0999999046326
sub-pp043	0.0	1.0	2134.200000047684
sub-pp043	0.0	1.0	7570.600000143051
sub-pp043	1.0	0.0	2423.7999999523163
sub-pp043	1.0	0.0	3928.800000190735
sub-pp043	1.0	0.0	4204.200000047684
sub-pp043	1.0	0.0	2091.0
sub-pp043	1.0	0.0	2116.399999856949
sub-pp043	1.0	0.0	3894.900000095368
