participant_id	digit-back_corr	digit-back_incorr	digit-back_RT	digit-back_response
sub-pp043	1.0	0.0	3028.9000000953674	13
sub-pp043	1.0	0.0	1388.7999999523165	42
sub-pp043	1.0	0.0	1133.0	64
sub-pp043	1.0	0.0	1370.5	75
sub-pp043	1.0	0.0	2597.4000000953674	926
sub-pp043	1.0	0.0	1685.0	574
sub-pp043	0.0	1.0	4889.400000095367	9278
sub-pp043	1.0	0.0	2597.7999999523163	8694
sub-pp043	1.0	0.0	8449.099999904633	34856
sub-pp043	1.0	0.0	6554.200000047684	68451
sub-pp043	0.0	1.0	8617.200000047684	814357
sub-pp043	0.0	1.0	7549.0	68527
