participant_id	pollueur_acc	pollueur_errors	pollueur_mclm	pollueur_rt_manual	alouette_acc	alouette_errors	alouette_mclm	alouette_rt_manual
sub-pp043	297.0	1.0	154.325798908807	115.47	264.0	1.0	129.878648737291	121.96
