participant_id	rtt-sum_corr	rtt-sum_incorr	rtt-sum_RT
sub-pp151	1.0	0.0	1837.1000000238416
sub-pp151	1.0	0.0	1918.5
sub-pp151	1.0	0.0	1344.800000011921
sub-pp151	1.0	0.0	2014.899999976158
sub-pp151	1.0	0.0	2371.800000011921
sub-pp151	1.0	0.0	2542.899999976158
sub-pp151	1.0	0.0	1768.600000023842
sub-pp151	1.0	0.0	2386.800000011921
sub-pp151	1.0	0.0	2835.300000011921
sub-pp151	1.0	0.0	5844.599999964237
sub-pp151	1.0	0.0	1675.0999999642372
sub-pp151	1.0	0.0	1531.199999988079
sub-pp151	1.0	0.0	1694.2999999523165
sub-pp151	1.0	0.0	1362.300000011921
sub-pp151	1.0	0.0	1383.699999988079
sub-pp151	1.0	0.0	1681.7000000476835
sub-pp151	1.0	0.0	1580.100000023842
sub-pp151	1.0	0.0	1873.699999988079
sub-pp151	1.0	0.0	1733.800000011921
sub-pp151	1.0	0.0	1799.800000011921
sub-pp151	1.0	0.0	2075.699999988079
sub-pp151	1.0	0.0	1897.6000000238416
sub-pp151	1.0	0.0	1705.899999976158
sub-pp151	1.0	0.0	3551.699999988079
sub-pp151	1.0	0.0	1434.7999999523165
sub-pp151	1.0	0.0	2920.899999976158
sub-pp151	1.0	0.0	2648.5
sub-pp151	1.0	0.0	1608.600000023842
sub-pp151	1.0	0.0	4234.100000023842
sub-pp151	1.0	0.0	2272.400000035763
sub-pp151	1.0	0.0	2195.899999976158
sub-pp151	1.0	0.0	3779.100000023842
sub-pp151	1.0	0.0	6285.100000023842
sub-pp151	1.0	0.0	2171.0
sub-pp151	1.0	0.0	3475.400000035763
