participant_id	rtt-sub_corr	rtt-sub_incorr	rtt-sub_RT
sub-pp151	1.0	0.0	1680.0
sub-pp151	1.0	0.0	2809.5
sub-pp151	1.0	0.0	1550.2000000476835
sub-pp151	1.0	0.0	2996.399999976158
sub-pp151	1.0	0.0	1484.5999999642372
sub-pp151	1.0	0.0	2267.099999964237
sub-pp151	1.0	0.0	2007.9000000357628
sub-pp151	1.0	0.0	2966.400000035763
sub-pp151	1.0	0.0	1595.399999976158
sub-pp151	1.0	0.0	2562.099999964237
sub-pp151	1.0	0.0	1626.0
sub-pp151	1.0	0.0	1636.100000023842
sub-pp151	1.0	0.0	2241.099999964237
sub-pp151	1.0	0.0	1818.0
sub-pp151	1.0	0.0	2484.699999988079
sub-pp151	1.0	0.0	3056.599999964237
sub-pp151	1.0	0.0	4994.100000023842
sub-pp151	1.0	0.0	1744.399999976158
sub-pp151	1.0	0.0	8449.699999988079
sub-pp151	1.0	0.0	4713.600000023842
sub-pp151	1.0	0.0	1750.199999988079
sub-pp151	0.0	1.0	1972.5
