participant_id	apm_corr	apm_incorr	apm_RT
sub-pp027	1.0	0.0	25468.60000002384
sub-pp027	1.0	0.0	38272.79999995232
sub-pp027	0.0	1.0	20348.199999928474
sub-pp027	1.0	0.0	40046.0
sub-pp027	0.0	1.0	45831.0
sub-pp027	1.0	0.0	28276.29999995232
sub-pp027	1.0	0.0	11057.5
sub-pp027	0.0	1.0	15234.800000071526
sub-pp027	0.0	1.0	36052.5
sub-pp027	0.0	1.0	39722.89999997616
sub-pp027	0.0	1.0	13228.200000047684
sub-pp027	0.0	1.0	89638.40000009537
sub-pp027	0.0	1.0	19177.900000095367
sub-pp027	0.0	1.0	21328.699999928474
sub-pp027	0.0	1.0	38778.60000002384
sub-pp027	0.0	1.0	30163.39999997616
sub-pp027	0.0	1.0	37841.39999997616
sub-pp027	0.0	1.0	11455.599999904633
sub-pp027	1.0	0.0	81823.20000004768
sub-pp027	0.0	1.0	49834.59999990463
sub-pp027	1.0	0.0	32692.0
sub-pp027	1.0	0.0	55663.5
sub-pp027	0.0	1.0	20286.5
